Body 256: x = 1906.765, y = 1319.045, z = 1463.774, Fx = -0.004, Fy = -0.001, Fz = -0.002
Body 257: x = -1256.245, y = -1212.320, z = 1213.761, Fx = 0.001, Fy = 0.003, Fz = 0.001
Body 258: x = 93.025, y = 900.489, z = -1213.060, Fx = -0.000, Fy = -0.001, Fz = 0.003
Body 259: x = 1052.421, y = -1042.705, z = 1276.283, Fx = 0.001, Fy = -0.000, Fz = -0.002
Body 260: x = 1682.631, y = 1232.166, z = -1666.839, Fx = -0.002, Fy = -0.001, Fz = 0.002
Body 261: x = -1251.213, y = 1498.762, z = 869.118, Fx = 0.002, Fy = -0.005, Fz = -0.002
Body 262: x = -70.206, y = 1601.522, z = -2416.509, Fx = 0.000, Fy = -0.001, Fz = 0.003
Body 263: x = 306.158, y = 1573.815, z = -871.952, Fx = 0.008, Fy = -0.010, Fz = 0.005
Body 264: x = 265.810, y = -1185.104, z = 1327.768, Fx = -0.000, Fy = 0.002, Fz = -0.002
Body 265: x = -1238.422, y = -1093.784, z = 1254.498, Fx = 0.001, Fy = 0.003, Fz = -0.000
Body 266: x = 1274.075, y = -1344.901, z = -1111.811, Fx = -0.002, Fy = 0.001, Fz = 0.001
Body 267: x = 1070.942, y = -1806.590, z = 584.498, Fx = -0.001, Fy = 0.004, Fz = -0.000
Body 268: x = 1694.415, y = -1108.529, z = 1621.419, Fx = -0.003, Fy = -0.006, Fz = 0.005
Body 269: x = -906.786, y = -970.787, z = 1329.294, Fx = -0.001, Fy = 0.002, Fz = -0.002
Body 270: x = 1758.970, y = -1722.286, z = 1573.577, Fx = -0.003, Fy = 0.003, Fz = -0.002
Body 271: x = 438.538, y = 998.449, z = -513.737, Fx = -0.003, Fy = -0.002, Fz = 0.002
Body 272: x = 711.575, y = -172.209, z = 1203.762, Fx = -0.001, Fy = -0.000, Fz = -0.003
Body 273: x = -1276.406, y = -1897.305, z = -760.276, Fx = 0.001, Fy = 0.004, Fz = 0.001
Body 274: x = 1155.724, y = 1310.555, z = -443.630, Fx = 4.820, Fy = 10.912, Fz = 10.128
Body 275: x = -788.509, y = -1016.176, z = 1416.918, Fx = -0.000, Fy = 0.002, Fz = -0.003
Body 276: x = 1949.141, y = 1664.327, z = 557.893, Fx = -0.004, Fy = -0.002, Fz = 0.000
Body 277: x = -1556.972, y = 1489.057, z = -950.491, Fx = 0.004, Fy = -0.002, Fz = 0.001
Body 278: x = 1603.325, y = 1545.421, z = 1338.813, Fx = -0.002, Fy = -0.003, Fz = -0.003
Body 279: x = -1291.335, y = 632.776, z = -1293.841, Fx = 0.001, Fy = -0.001, Fz = 0.003
Body 280: x = 1057.240, y = 1025.890, z = 1171.239, Fx = -0.001, Fy = -0.001, Fz = -0.002
Body 281: x = 920.627, y = 735.148, z = -1635.267, Fx = -0.001, Fy = -0.001, Fz = 0.003
Body 282: x = -688.996, y = 613.826, z = 5.833, Fx = 0.001, Fy = -0.001, Fz = -0.001
Body 283: x = 737.441, y = 1257.226, z = -380.455, Fx = -0.002, Fy = -0.001, Fz = 0.001
Body 284: x = -1460.657, y = 640.643, z = -2005.672, Fx = 0.001, Fy = -0.001, Fz = 0.004
Body 285: x = -884.018, y = 1094.499, z = -2321.721, Fx = 0.000, Fy = -0.001, Fz = 0.003
Body 286: x = 96.505, y = 621.379, z = -653.403, Fx = -0.001, Fy = -0.001, Fz = 0.003
Body 287: x = -1714.871, y = -1409.852, z = 1843.564, Fx = 0.003, Fy = 0.002, Fz = -0.003
Body 288: x = -1093.093, y = 1715.524, z = -1639.452, Fx = 0.001, Fy = -0.003, Fz = 0.003
Body 289: x = -1489.135, y = 525.895, z = -866.885, Fx = 0.004, Fy = -0.000, Fz = 0.001
Body 290: x = 99.003, y = 517.784, z = 1545.724, Fx = -0.000, Fy = -0.001, Fz = -0.004
Body 291: x = 364.241, y = -609.011, z = 921.371, Fx = -0.003, Fy = -0.000, Fz = -0.001
Body 292: x = 1982.568, y = -1533.464, z = -2326.848, Fx = -0.002, Fy = 0.001, Fz = 0.002
Body 293: x = 957.276, y = 1276.199, z = 1683.755, Fx = 0.000, Fy = -0.002, Fz = -0.004
Body 294: x = 1529.119, y = 1539.831, z = 1030.545, Fx = -0.002, Fy = -0.002, Fz = 0.001
Body 295: x = -339.325, y = -25.104, z = 254.504, Fx = 0.002, Fy = -0.000, Fz = -0.001
Body 296: x = -1387.257, y = -309.766, z = -1200.352, Fx = 0.004, Fy = -0.000, Fz = 0.001
Body 297: x = -1655.263, y = -865.400, z = 866.576, Fx = 0.005, Fy = 0.001, Fz = 0.000
Body 298: x = -512.344, y = -274.518, z = -621.366, Fx = -0.000, Fy = 0.002, Fz = 0.001
Body 299: x = 1063.197, y = -1413.067, z = 600.313, Fx = -0.001, Fy = 0.003, Fz = -0.000
Body 300: x = -1383.800, y = -818.612, z = 1163.201, Fx = 0.004, Fy = 0.001, Fz = -0.000
Body 301: x = -1093.469, y = -1056.025, z = -1790.995, Fx = 25.479, Fy = 22.911, Fz = 11.393
Body 302: x = 1220.599, y = 7.743, z = 1797.240, Fx = -0.001, Fy = -0.000, Fz = -0.004
Body 303: x = 1331.656, y = 1192.446, z = 1926.878, Fx = -0.004, Fy = 0.001, Fz = -0.004
Body 304: x = -16.524, y = 1529.389, z = -511.653, Fx = -0.001, Fy = -0.003, Fz = 0.001
Body 305: x = -1280.835, y = -218.775, z = 1429.500, Fx = 0.001, Fy = -0.001, Fz = -0.003
Body 306: x = -966.446, y = 119.445, z = -235.207, Fx = 0.002, Fy = 0.001, Fz = 0.000
Body 307: x = -955.478, y = -85.603, z = 1991.895, Fx = 0.001, Fy = -0.000, Fz = -0.005
Body 308: x = 1531.289, y = 1169.594, z = 623.030, Fx = -0.003, Fy = -0.001, Fz = -0.000
Body 309: x = 1642.703, y = 1650.672, z = -1059.581, Fx = -0.003, Fy = -0.001, Fz = 0.002
Body 310: x = -863.407, y = -56.051, z = -47.441, Fx = 0.002, Fy = 0.001, Fz = 0.001
Body 311: x = -1397.296, y = 51.863, z = -1951.289, Fx = 0.001, Fy = -0.000, Fz = 0.004
Body 312: x = -1281.779, y = -489.583, z = 902.278, Fx = 0.002, Fy = 0.000, Fz = 0.000
Body 313: x = -1696.002, y = -1817.956, z = 459.566, Fx = 0.002, Fy = 0.004, Fz = -0.000
Body 314: x = 3161.453, y = -2134.563, z = -1366.345, Fx = -0.002, Fy = 0.001, Fz = 0.001
Body 315: x = -1587.687, y = 1364.242, z = -1351.319, Fx = 0.002, Fy = -0.001, Fz = 0.001
Body 316: x = 182.897, y = 193.937, z = -708.708, Fx = -0.002, Fy = -0.000, Fz = 0.003
Body 317: x = 1338.945, y = -972.173, z = 78.705, Fx = -0.003, Fy = 0.001, Fz = 0.001
Body 318: x = -2563.673, y = 540.780, z = -151.526, Fx = 0.003, Fy = -0.000, Fz = 0.000
Body 319: x = -892.442, y = -32.370, z = 567.190, Fx = 0.001, Fy = 0.001, Fz = -0.000
Body 320: x = 1241.994, y = -947.366, z = 1239.864, Fx = -0.002, Fy = -0.000, Fz = -0.001
Body 321: x = 2095.735, y = 1351.753, z = -895.049, Fx = -0.003, Fy = -0.001, Fz = 0.001
Body 322: x = -611.587, y = -1463.836, z = 387.228, Fx = 0.000, Fy = 0.003, Fz = -0.000
Body 323: x = 2036.725, y = 11.859, z = -920.242, Fx = -0.003, Fy = -0.000, Fz = 0.001
Body 324: x = -853.461, y = -1309.237, z = -653.844, Fx = 0.001, Fy = 0.003, Fz = 0.001
Body 325: x = -1258.378, y = 1039.506, z = -1250.464, Fx = 0.001, Fy = 0.000, Fz = 0.001
Body 326: x = 1790.412, y = -1832.649, z = -1314.639, Fx = -0.003, Fy = 0.003, Fz = 0.001
Body 327: x = -398.084, y = 1441.792, z = -1215.055, Fx = -0.000, Fy = -0.002, Fz = 0.002
Body 328: x = -1133.146, y = 1337.205, z = 566.956, Fx = 0.001, Fy = -0.003, Fz = 0.001
Body 329: x = 1627.214, y = 1882.108, z = 212.562, Fx = -0.000, Fy = -0.004, Fz = 0.001
Body 330: x = 1298.374, y = -1653.946, z = -160.363, Fx = -0.002, Fy = 0.004, Fz = -0.002
Body 331: x = -297.327, y = 973.596, z = -1563.748, Fx = -0.000, Fy = -0.001, Fz = 0.003
Body 332: x = -1657.539, y = -75.314, z = -1794.630, Fx = 0.003, Fy = -0.000, Fz = 0.004
Body 333: x = 454.757, y = 857.289, z = -1068.052, Fx = -0.001, Fy = -0.001, Fz = 0.002
Body 334: x = 384.548, y = 1146.025, z = 761.443, Fx = -0.001, Fy = -0.002, Fz = -0.001
Body 335: x = 1527.667, y = -193.402, z = -1644.148, Fx = -0.002, Fy = -0.000, Fz = 0.002
Body 336: x = -1299.651, y = 221.423, z = -1419.647, Fx = 0.001, Fy = -0.001, Fz = 0.001
Body 337: x = -1273.316, y = 1628.641, z = 507.676, Fx = 0.002, Fy = -0.006, Fz = -0.001
Body 338: x = -1014.581, y = 1538.680, z = 1455.886, Fx = 0.001, Fy = -0.004, Fz = -0.004
Body 339: x = 940.263, y = -1041.199, z = 1638.542, Fx = -0.001, Fy = 0.000, Fz = -0.005
Body 340: x = -1527.219, y = 1503.027, z = 122.677, Fx = -15.934, Fy = 3.481, Fz = -8.109
Body 341: x = 810.192, y = 674.712, z = -1353.667, Fx = -0.001, Fy = -0.000, Fz = 0.002
Body 342: x = -1535.542, y = 1697.262, z = 244.929, Fx = 0.004, Fy = -0.005, Fz = -0.000
Body 343: x = 1267.141, y = 1921.303, z = -1495.390, Fx = -0.002, Fy = -0.004, Fz = 0.002
Body 344: x = -188.900, y = 1238.685, z = -986.838, Fx = -0.000, Fy = -0.002, Fz = 0.002
Body 345: x = -1718.787, y = -1105.355, z = -783.846, Fx = 0.003, Fy = 0.001, Fz = 0.001
Body 346: x = 2296.661, y = 933.229, z = -78.014, Fx = -0.003, Fy = -0.000, Fz = 0.000
Body 347: x = 2036.647, y = -99.503, z = 762.883, Fx = -0.004, Fy = -0.000, Fz = -0.000
Body 348: x = -787.748, y = 1808.500, z = -494.862, Fx = 0.001, Fy = -0.004, Fz = 0.001
Body 349: x = 110.653, y = 1434.856, z = 374.883, Fx = -0.001, Fy = -0.003, Fz = -0.000
Body 350: x = -1900.572, y = -1823.778, z = -600.054, Fx = 0.003, Fy = 0.003, Fz = 0.001
Body 351: x = 1850.630, y = -99.457, z = -2040.995, Fx = -0.002, Fy = -0.001, Fz = 0.003
Body 352: x = -1688.951, y = 695.293, z = -1398.321, Fx = 0.004, Fy = -0.001, Fz = 0.001
Body 353: x = -478.939, y = 8.814, z = -1724.308, Fx = -0.000, Fy = -0.000, Fz = 0.003
Body 354: x = -260.354, y = 231.254, z = -774.585, Fx = -0.000, Fy = -0.000, Fz = 0.003
Body 355: x = -31.427, y = -1610.653, z = 1363.114, Fx = -0.000, Fy = 0.004, Fz = -0.001
Body 356: x = 1463.272, y = 999.904, z = 1617.320, Fx = -0.002, Fy = -0.001, Fz = -0.003
Body 357: x = 903.702, y = 2544.931, z = -1789.028, Fx = -0.001, Fy = -0.003, Fz = 0.001
Body 358: x = -1029.973, y = -2060.376, z = -2697.538, Fx = 0.001, Fy = 0.001, Fz = 0.002
Body 359: x = -1290.806, y = 1534.798, z = 422.969, Fx = 0.000, Fy = -0.000, Fz = -0.001
Body 360: x = -902.490, y = -1580.737, z = 1434.509, Fx = 0.001, Fy = 0.004, Fz = -0.002
Body 361: x = 1472.436, y = -1310.614, z = 62.297, Fx = -0.002, Fy = 0.001, Fz = 0.000
Body 362: x = -1320.896, y = -396.949, z = 1473.260, Fx = 0.002, Fy = -0.001, Fz = -0.003
Body 363: x = 108.767, y = -1102.351, z = -466.013, Fx = -0.000, Fy = 0.002, Fz = 0.001
Body 364: x = -940.884, y = -1672.132, z = -934.875, Fx = 0.001, Fy = 0.003, Fz = 0.001
Body 365: x = 243.996, y = 1360.001, z = -1315.582, Fx = -0.000, Fy = -0.001, Fz = 0.002
Body 366: x = -1110.561, y = 1186.468, z = 259.699, Fx = 0.003, Fy = -0.003, Fz = -0.001
Body 367: x = 1764.769, y = -1332.735, z = 6.723, Fx = -0.003, Fy = 0.001, Fz = 0.001
Body 368: x = -1528.833, y = -1109.860, z = 1266.781, Fx = 0.005, Fy = 0.003, Fz = -0.001
Body 369: x = -1002.710, y = 1188.423, z = 710.023, Fx = 0.001, Fy = -0.002, Fz = -0.001
Body 370: x = 1339.027, y = -121.037, z = 1602.786, Fx = -0.003, Fy = -0.001, Fz = -0.004
Body 371: x = -1627.279, y = 1632.781, z = -194.262, Fx = 0.005, Fy = -0.003, Fz = 0.000
Body 372: x = -241.764, y = 819.703, z = -543.322, Fx = -0.001, Fy = -0.002, Fz = 0.001
Body 373: x = 1097.897, y = 283.261, z = 1138.104, Fx = -0.002, Fy = -0.001, Fz = -0.001
Body 374: x = -1282.675, y = 411.310, z = -1121.979, Fx = 0.003, Fy = -0.000, Fz = 0.002
Body 375: x = 2000.607, y = 770.840, z = 2265.339, Fx = -0.002, Fy = -0.001, Fz = -0.003
Body 376: x = -414.154, y = 623.345, z = 1465.038, Fx = -0.000, Fy = -0.001, Fz = -0.004
Body 377: x = 584.025, y = -736.507, z = 1404.492, Fx = -0.001, Fy = 0.001, Fz = -0.004
Body 378: x = 1538.519, y = -853.086, z = -2275.622, Fx = -0.001, Fy = 0.001, Fz = 0.003
Body 379: x = -1442.400, y = -466.668, z = -217.291, Fx = 0.004, Fy = 0.001, Fz = 0.001
Body 380: x = -318.637, y = -1407.542, z = 1449.552, Fx = 0.000, Fy = 0.003, Fz = -0.002
Body 381: x = 767.717, y = 492.059, z = 334.183, Fx = -0.003, Fy = -0.001, Fz = -0.000
Body 382: x = 2165.374, y = -1786.566, z = -1405.684, Fx = -0.003, Fy = 0.002, Fz = 0.001
Body 383: x = 1586.690, y = 1796.077, z = 356.666, Fx = -0.002, Fy = -0.003, Fz = -0.000
Body 384: x = -1788.976, y = 566.507, z = -1584.489, Fx = 0.004, Fy = -0.001, Fz = 0.002
Body 385: x = -548.994, y = -1117.716, z = 1422.486, Fx = -0.000, Fy = 0.002, Fz = -0.002
Body 386: x = -319.774, y = 1592.331, z = -1390.029, Fx = 0.000, Fy = -0.002, Fz = 0.003
Body 387: x = 1750.423, y = -526.870, z = 823.882, Fx = -0.004, Fy = 0.000, Fz = -0.000
Body 388: x = -618.068, y = 698.932, z = 572.280, Fx = 0.000, Fy = -0.001, Fz = -0.001
Body 389: x = -607.117, y = -262.782, z = 369.528, Fx = 0.001, Fy = 0.001, Fz = -0.000
Body 390: x = 198.107, y = 2101.139, z = -2219.374, Fx = -0.000, Fy = -0.002, Fz = 0.003
Body 391: x = -1159.624, y = 191.920, z = -1697.440, Fx = 0.000, Fy = -0.000, Fz = 0.004
Body 392: x = -1131.353, y = -536.625, z = 1196.463, Fx = -0.002, Fy = 0.000, Fz = -0.001
Body 393: x = -1497.759, y = -711.136, z = 813.440, Fx = 0.004, Fy = 0.001, Fz = 0.001
Body 394: x = 1806.848, y = -1684.495, z = 878.110, Fx = -0.004, Fy = 0.003, Fz = -0.001
Body 395: x = -787.473, y = 1053.553, z = -171.632, Fx = -0.000, Fy = 0.001, Fz = -0.001
Body 396: x = -793.078, y = 92.658, z = 478.456, Fx = 0.001, Fy = 0.001, Fz = 0.000
Body 397: x = 1795.573, y = 2155.149, z = 753.107, Fx = -0.002, Fy = -0.003, Fz = -0.001
Body 398: x = -1348.264, y = 500.190, z = 1491.424, Fx = 0.002, Fy = -0.001, Fz = -0.005
Body 399: x = 1159.962, y = -1038.501, z = 1433.063, Fx = -0.000, Fy = 0.001, Fz = -0.003
Body 400: x = -944.000, y = 439.816, z = -902.840, Fx = 0.001, Fy = -0.000, Fz = 0.002
Body 401: x = -316.022, y = 1682.506, z = -1580.064, Fx = -0.000, Fy = -0.002, Fz = 0.003
Body 402: x = -926.110, y = 1713.165, z = -1442.432, Fx = 0.001, Fy = -0.003, Fz = 0.002
Body 403: x = -1054.293, y = 1374.604, z = -1746.747, Fx = 0.000, Fy = -0.002, Fz = 0.004
Body 404: x = -22.886, y = 1559.576, z = 1585.405, Fx = -0.000, Fy = -0.001, Fz = -0.003
Body 405: x = -1814.426, y = -210.007, z = -1741.373, Fx = 0.004, Fy = 0.000, Fz = 0.003
Body 406: x = 1513.106, y = -886.726, z = 674.679, Fx = -0.003, Fy = 0.000, Fz = 0.000
Body 407: x = -381.269, y = 130.142, z = -940.426, Fx = -0.001, Fy = -0.000, Fz = 0.003
Body 408: x = -140.012, y = -1129.144, z = 1223.951, Fx = -0.001, Fy = 0.002, Fz = -0.002
Body 409: x = -583.016, y = -1174.196, z = -1657.759, Fx = 0.000, Fy = 0.002, Fz = 0.002
Body 410: x = 1142.601, y = 1609.306, z = -1570.878, Fx = -0.001, Fy = -0.003, Fz = 0.002
Body 411: x = 1027.290, y = -41.338, z = -1738.589, Fx = 0.004, Fy = 0.004, Fz = -0.001
Body 412: x = -412.193, y = 498.336, z = 1222.880, Fx = -0.000, Fy = -0.001, Fz = -0.003
Body 413: x = 433.521, y = -224.649, z = -2319.636, Fx = -0.000, Fy = 0.000, Fz = 0.003
Body 414: x = 1532.645, y = -1547.782, z = -1786.964, Fx = -0.003, Fy = 0.001, Fz = 0.003
Body 415: x = 291.671, y = -1837.459, z = -716.648, Fx = -0.000, Fy = 0.003, Fz = 0.001
Body 416: x = 219.510, y = 1769.285, z = -1144.763, Fx = -0.000, Fy = -0.004, Fz = 0.001
Body 417: x = 1086.052, y = -1664.629, z = 1017.139, Fx = -0.001, Fy = 0.004, Fz = 0.000
Body 418: x = -817.998, y = 1114.749, z = 997.109, Fx = 0.001, Fy = -0.001, Fz = 0.000
Body 419: x = 1501.245, y = -810.486, z = -2363.509, Fx = -0.001, Fy = 0.000, Fz = 0.003
Body 420: x = 1306.620, y = -367.846, z = 736.995, Fx = -0.004, Fy = 0.001, Fz = 0.001
Body 421: x = -1460.906, y = -187.772, z = 1386.818, Fx = 0.011, Fy = 0.000, Fz = 0.002
Body 422: x = 1402.772, y = 1274.510, z = 176.653, Fx = -0.003, Fy = -0.001, Fz = 0.000
Body 423: x = 650.075, y = 1044.804, z = 593.574, Fx = -0.001, Fy = -0.001, Fz = -0.000
Body 424: x = 991.929, y = 2011.979, z = -1592.879, Fx = -0.001, Fy = -0.004, Fz = 0.002
Body 425: x = -1159.880, y = 1363.589, z = 665.081, Fx = 0.002, Fy = -0.004, Fz = 0.000
Body 426: x = 1009.453, y = 595.573, z = 1728.343, Fx = -0.001, Fy = -0.001, Fz = -0.004
Body 427: x = 312.870, y = -1581.286, z = -1724.714, Fx = -0.002, Fy = 0.002, Fz = 0.003
Body 428: x = 1307.566, y = -1172.297, z = 1073.214, Fx = -0.001, Fy = 0.002, Fz = -0.000
Body 429: x = 897.359, y = -114.114, z = -747.647, Fx = -0.002, Fy = -0.000, Fz = 0.001
Body 430: x = 1491.291, y = 1672.581, z = 1035.690, Fx = -0.002, Fy = -0.003, Fz = -0.000
Body 431: x = -1522.952, y = -2181.737, z = 230.040, Fx = 0.001, Fy = 0.004, Fz = -0.000
Body 432: x = -1767.145, y = -1351.724, z = 614.364, Fx = 0.004, Fy = 0.002, Fz = -0.000
Body 433: x = 719.721, y = 740.783, z = -183.395, Fx = -0.002, Fy = -0.001, Fz = 0.001
Body 434: x = -1126.644, y = 975.880, z = 378.482, Fx = 0.003, Fy = -0.001, Fz = -0.000
Body 435: x = 298.710, y = 1282.091, z = -354.922, Fx = -0.001, Fy = -0.002, Fz = 0.000
Body 436: x = 1275.772, y = 220.296, z = -1129.426, Fx = -0.002, Fy = -0.000, Fz = 0.001
Body 437: x = -1151.524, y = 27.267, z = -148.287, Fx = 0.003, Fy = 0.001, Fz = 0.000
Body 438: x = -1761.576, y = -1436.215, z = 685.764, Fx = 0.004, Fy = 0.001, Fz = -0.000
Body 439: x = 2424.399, y = 1724.381, z = -438.538, Fx = -0.003, Fy = -0.001, Fz = 0.000
Body 440: x = -1618.677, y = -756.164, z = -1224.630, Fx = 0.004, Fy = 0.001, Fz = 0.001
Body 441: x = 795.540, y = -469.550, z = 205.440, Fx = -0.002, Fy = 0.001, Fz = 0.001
Body 442: x = 1944.354, y = -1885.948, z = -289.084, Fx = -0.003, Fy = 0.002, Fz = 0.000
Body 443: x = 998.087, y = 1784.329, z = 578.128, Fx = -0.001, Fy = -0.004, Fz = -0.000
Body 444: x = 896.954, y = 625.162, z = 2013.440, Fx = -0.001, Fy = -0.001, Fz = -0.004
Body 445: x = -208.304, y = -1751.457, z = 2299.091, Fx = 0.000, Fy = 0.002, Fz = -0.003
Body 446: x = 1605.871, y = 1509.285, z = 1502.619, Fx = -0.197, Fy = -0.132, Fz = -0.815
Body 447: x = 488.585, y = 839.991, z = 1528.841, Fx = -0.000, Fy = -0.001, Fz = -0.003
Body 448: x = -676.696, y = -1743.743, z = 1439.749, Fx = 0.001, Fy = 0.004, Fz = -0.002
Body 449: x = -338.088, y = 812.973, z = 284.509, Fx = -0.001, Fy = -0.001, Fz = -0.000
Body 450: x = -359.935, y = -817.413, z = -187.651, Fx = 0.000, Fy = 0.002, Fz = 0.001
Body 451: x = -779.608, y = -1705.089, z = -1170.846, Fx = 0.000, Fy = 0.003, Fz = 0.001
Body 452: x = -1200.476, y = 1444.713, z = 1922.298, Fx = 0.002, Fy = -0.002, Fz = -0.004
Body 453: x = 2124.172, y = 184.383, z = -1427.367, Fx = -0.003, Fy = -0.001, Fz = 0.001
Body 454: x = -953.993, y = -18.594, z = -163.830, Fx = 0.002, Fy = 0.001, Fz = 0.001
Body 455: x = -1275.810, y = -206.881, z = 2507.162, Fx = 0.001, Fy = 0.000, Fz = -0.003
Body 456: x = -1593.717, y = -1584.520, z = 218.069, Fx = 0.002, Fy = 0.003, Fz = 0.000
Body 457: x = 661.389, y = -1407.802, z = -1032.670, Fx = -0.001, Fy = 0.002, Fz = 0.001
Body 458: x = -1791.112, y = 383.119, z = -1445.565, Fx = 0.004, Fy = -0.000, Fz = 0.002
Body 459: x = 166.021, y = -940.911, z = 1502.414, Fx = -0.000, Fy = 0.001, Fz = -0.003
Body 460: x = 246.875, y = -527.225, z = -1550.622, Fx = -0.000, Fy = 0.000, Fz = 0.003
Body 461: x = -1531.552, y = -1062.519, z = 1164.877, Fx = 0.005, Fy = 0.003, Fz = -0.000
Body 462: x = -1114.291, y = 1758.992, z = -1272.395, Fx = 0.001, Fy = -0.004, Fz = 0.001
Body 463: x = -1491.936, y = 1573.339, z = 404.889, Fx = 0.004, Fy = -0.004, Fz = -0.000
Body 464: x = -1768.231, y = -1585.790, z = 222.150, Fx = 0.004, Fy = 0.003, Fz = 0.000
Body 465: x = 106.340, y = -227.105, z = 312.381, Fx = -0.001, Fy = 0.001, Fz = -0.001
Body 466: x = 664.459, y = -314.104, z = 847.806, Fx = -0.001, Fy = -0.000, Fz = -0.001
Body 467: x = -658.313, y = 1296.252, z = 1509.567, Fx = 0.000, Fy = -0.002, Fz = -0.004
Body 468: x = -11.219, y = 276.931, z = -710.973, Fx = -0.001, Fy = 0.000, Fz = 0.003
Body 469: x = -1052.741, y = -134.675, z = -1210.798, Fx = 0.002, Fy = -0.000, Fz = 0.002
Body 470: x = 2378.944, y = 1579.355, z = -218.303, Fx = -0.003, Fy = -0.001, Fz = 0.000
Body 471: x = -1293.339, y = 618.666, z = 118.099, Fx = 0.004, Fy = -0.001, Fz = 0.000
Body 472: x = -1477.134, y = -2028.122, z = -1421.788, Fx = 0.001, Fy = 0.003, Fz = 0.002
Body 473: x = -874.701, y = -565.846, z = 158.444, Fx = 0.001, Fy = 0.002, Fz = 0.000
Body 474: x = -1399.140, y = 1748.138, z = -695.051, Fx = 0.001, Fy = -0.004, Fz = 0.003
Body 475: x = 300.183, y = 51.226, z = -1187.985, Fx = -0.001, Fy = -0.000, Fz = 0.003
Body 476: x = -215.681, y = 1320.574, z = -1002.517, Fx = -0.000, Fy = -0.002, Fz = 0.002
Body 477: x = 584.695, y = -1857.245, z = -1676.822, Fx = -0.000, Fy = 0.004, Fz = 0.002
Body 478: x = 253.218, y = -767.907, z = 1250.407, Fx = -0.000, Fy = 0.001, Fz = -0.003
Body 479: x = -1445.796, y = 1129.604, z = -1619.480, Fx = 0.020, Fy = 0.118, Fz = 0.114
Body 480: x = 1509.183, y = -1703.186, z = 735.835, Fx = -0.001, Fy = 0.004, Fz = -0.000
Body 481: x = 1766.619, y = 1512.366, z = -962.757, Fx = -0.003, Fy = -0.000, Fz = 0.001
Body 482: x = -1427.089, y = 1167.736, z = -1397.045, Fx = 0.003, Fy = 0.000, Fz = 0.003
Body 483: x = -272.096, y = -368.199, z = -2579.567, Fx = 0.000, Fy = 0.000, Fz = 0.003
Body 484: x = 1469.786, y = 1720.058, z = -602.858, Fx = -0.002, Fy = -0.002, Fz = 0.000
Body 485: x = -598.707, y = 66.290, z = -830.006, Fx = 0.000, Fy = 0.000, Fz = 0.002
Body 486: x = -1521.398, y = -1803.941, z = 1216.922, Fx = 0.002, Fy = 0.004, Fz = -0.001
Body 487: x = 230.865, y = -298.651, z = -185.590, Fx = -0.001, Fy = 0.002, Fz = 0.001
Body 488: x = 955.128, y = -842.304, z = -1060.657, Fx = -0.002, Fy = 0.001, Fz = 0.001
Body 489: x = -1658.812, y = -684.597, z = 354.886, Fx = 0.004, Fy = 0.001, Fz = 0.000
Body 490: x = 1897.462, y = 16.671, z = 1430.006, Fx = -0.004, Fy = 0.000, Fz = -0.001
Body 491: x = -1038.358, y = -928.093, z = 1684.649, Fx = 0.001, Fy = 0.001, Fz = -0.005
Body 492: x = -1021.190, y = 697.622, z = -1738.449, Fx = 0.000, Fy = -0.001, Fz = 0.004
Body 493: x = 1448.841, y = 1687.132, z = -845.658, Fx = -0.001, Fy = -0.002, Fz = 0.000
Body 494: x = -245.619, y = -907.370, z = 1174.596, Fx = 0.000, Fy = 0.002, Fz = -0.002
Body 495: x = -113.477, y = -867.824, z = 1105.888, Fx = -0.001, Fy = 0.003, Fz = -0.001
Body 496: x = -1798.910, y = 1088.728, z = 1533.871, Fx = 0.004, Fy = -0.002, Fz = -0.003
Body 497: x = -1516.159, y = -330.593, z = 1472.784, Fx = 0.005, Fy = 0.000, Fz = -0.004
Body 498: x = 1333.138, y = 453.333, z = -1414.988, Fx = -0.002, Fy = -0.000, Fz = 0.001
Body 499: x = -17.270, y = 1534.381, z = -118.095, Fx = -6.283, Fy = 10.259, Fz = -5.572
Body 500: x = -1604.722, y = -1627.111, z = -371.075, Fx = 0.002, Fy = 0.003, Fz = 0.000
Body 501: x = 1158.707, y = 162.770, z = 1336.373, Fx = -0.002, Fy = -0.001, Fz = -0.002
Body 502: x = -1293.683, y = 273.664, z = -1794.238, Fx = 0.001, Fy = -0.000, Fz = 0.004
Body 503: x = 91.518, y = -129.831, z = -914.730, Fx = -0.001, Fy = 0.001, Fz = 0.003
Body 504: x = -1423.646, y = 1440.309, z = 122.158, Fx = 0.004, Fy = -0.001, Fz = 0.000
Body 505: x = -120.855, y = -26.487, z = 84.150, Fx = 0.001, Fy = 0.001, Fz = -0.000
Body 506: x = -523.340, y = 2295.409, z = -1555.291, Fx = 0.000, Fy = -0.003, Fz = 0.002
Body 507: x = 1011.575, y = -67.174, z = 1594.922, Fx = -0.001, Fy = -0.000, Fz = -0.004
Body 508: x = -1279.748, y = 1196.125, z = 834.893, Fx = 0.003, Fy = -0.001, Fz = -0.001
Body 509: x = 974.731, y = -2053.410, z = -1130.903, Fx = -0.001, Fy = 0.003, Fz = 0.001
